id,date,text
2209,2024-03-22 04:59:23+00:00,"🟢 **Відбій повітряної тривоги!**

22.03.2024, 06:59:22 ⏱️ 4 год. 27 хв."
2208,2024-03-22 04:22:52+00:00,"Підсумки будуть згодом, але вже очевидно, цієї ночі країна пережила одну з наймасованіших комбінованих ракетних атак. 

Пік загрози минув, проте все ще можуть бути поодинокі крилаті ракети у повітрі країни.

Триває небезпека балістики у всіх областях.
Триває небезпека Кинджалів у всіх областях."
2207,2024-03-22 04:16:10+00:00,Поки чисто.
2206,2024-03-22 04:11:23+00:00,⚠️ Львів
2204,2024-03-22 04:09:20+00:00,✈️ зліт 3х МіГ-31К ае Саваслейка
2203,2024-03-22 04:04:01+00:00,"Хороша новина – більшість ракет з ТУ-95МС вже утилізовано. 
Погана – ті, що залишились, більшість у нашій зоні."
2202,2024-03-22 03:59:49+00:00,**Крилаті ракети на Івано-Франківщині змінили курс на Львівщину!**
2201,2024-03-22 03:57:11+00:00,"Кинджал у напрямку Хмельниччини.
Ракети на Житомирщині курсом на Львів.
+5 хв."
2200,2024-03-22 03:47:24+00:00,"Знову ✈️ зліт 2х МіГ-31К ае Саваслейка.
КР вже на Тернопільщині, курс західний."
2199,2024-03-22 03:41:00+00:00,"⚠️ Львів, прокидаємося! Ракетна небезпека!!!"
2198,2024-03-22 03:36:24+00:00,Перші крилаті ракети залетіли у Вінницьку область →  Хмельницька і далі на захід.
2197,2024-03-22 03:20:23+00:00,🛬 Зафіксовано зліт ще двох МіГ-31К з аеродрому Саваслейка Нижньогородської області.
2196,2024-03-22 03:14:35+00:00,"Звуки, які чути у місті, це робота безстрашних львіських комунальників. Крилаті ракети поки не досягнули повітряного простору західних областей."
2195,2024-03-22 02:45:10+00:00,"Перші ракети залітають у повітряний простір країни. 
+ ✈️ зліт 2х МіГ-31К ае Саваслейка"
2193,2024-03-22 01:36:29+00:00,"**UPD: Пуски у дві хвилі здійснили всі 13 бортів Ту-95мс (6 з Оленя, 7 з Енгельса).

**Попередньо: зафіксовано пуски крилатих ракет з літаків Ту-95МС. Це щось нове, два дні поспіль активна страт авіа."
2192,2024-03-22 01:30:45+00:00,"🛵 дирчики летять хвилями через Хмельницьку  →  Тернопільську  →  у Львівську / Франківську. Перша група вже загубилась. На підльоті наступні, вектор руху → Стрийщина → Франківщина."
2191,2024-03-22 01:01:50+00:00,🔮 Висока ймовірність тривоженьки ближче ранку
2190,2024-03-22 01:01:50+00:00,"Після 5 ранку очікуємо також ракетну небезпеку. Активна стратегічна авіація ТУ-95МС, кількість бортів у небі збільшується."
2189,2024-03-22 01:00:46+00:00,"Перша група шахедів залетіла у Львівську область. Наразі вектор руху не на Львів, а ближче Франківщини."
2188,2024-03-22 00:31:37+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА

22.03.2024, 02:31"
2187,2024-03-21 04:10:28+00:00,"🟢 **Відбій повітряної тривоги!**

21.03.2024, 06:10:28 ⏱️ 2 год. 26 хв."
2186,2024-03-21 02:47:57+00:00,"Ракети постійно змінюють курс, наразі у повітряному просторі Житомирщини та Рівненщини. 

Львівщина поки спокійно."
2185,2024-03-21 02:41:21+00:00,✈️ зліт МіГ-31К
2184,2024-03-21 02:38:48+00:00,⚠️ Ракети у напрямку Львівщини
2183,2024-03-21 01:57:24+00:00,"UPD: 4:02 зайшли через Сумську область, курс південно-західний. 

Тривогу оголосили раніше розрахунку. Перша група ракет на підльоті до кордонів країни.

11 бортів Ту-95мс надалі в районі пускових рубежів, очікується кілька хвиль ракетної атаки."
2182,2024-03-21 01:43:58+00:00,"🔴 **Повітряна тривога❗️**
Небезпека масованого ракетного удару!

21.03.2024, 03:43:45"
2181,2024-03-20 23:06:16+00:00,"🔮 Очікуємо оголошення тривоги після 4:30.
Існує загроза масованого ракетного ближче до ранку. Підтвердженні вильоти бортів Ту-95мс у напрямку пускових рубежів Енгельса / Каспію."
2180,2024-03-20 23:06:16+00:00,"Традиційно рекомендуємо подбати про зарядку смартфонів, павербанків та інших гаджетів, запасу технічної та питної води."
2179,2024-03-19 14:53:27+00:00,"🟢 **Відбій повітряної тривоги!**

19.03.2024, 16:53:24 ⏱️ 44 хв."
2178,2024-03-19 14:08:49+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Саваслейка

19.03.2024, 16:08:42"
2177,2024-03-18 14:14:14+00:00,"🟢 **Відбій повітряної тривоги!**

18.03.2024, 16:14:09 ⏱️ 13 хв."
2176,2024-03-18 14:01:01+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К

18.03.2024, 16:00"
2175,2024-03-17 20:40:01+00:00,"🟢 **Відбій повітряної тривоги!**

17.03.2024, 22:39 ⏱️ 36 хв."
2174,2024-03-17 20:04:55+00:00,"UPD: вже не летить. Проте у західних областях ще присутні, небезпека триває.
🛵 з Волині у напрямку Львівщини."
2173,2024-03-17 20:03:31+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА 🛵

17.03.2024, 22:02"
2172,2024-03-15 12:16:35+00:00,"🟢 **Відбій повітряної тривоги!**

15.03.2024, 14:16:31 ⏱️ 33 хв."
2171,2024-03-15 11:43:24+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Саваслейка

15.03.2024, 13:43"
2170,2024-03-14 11:27:57+00:00,"🟢 **Відбій повітряної тривоги!**

14.03.2024, 13:27:47 ⏱️ 46 хв."
2169,2024-03-14 10:41:39+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Моздок

14.03.2024, 12:41"
2168,2024-03-11 23:26:35+00:00,"🟢 **Відбій повітряної тривоги!**

12.03.2024, 01:26:28 ⏱️ 1 год. 1 хв."
2167,2024-03-11 22:36:33+00:00,"UPD: віддаляється вектором на Волинь
🛵 вже на Львівщині ~ 60 км від міста"
2166,2024-03-11 22:25:28+00:00,"🔴 **Повітряна тривога❗️**
🛵 Загроза ударних БпЛА 

12.03.2024, 00:25"
2165,2024-03-11 17:13:07+00:00,"🟢 **Відбій повітряної тривоги!**

11.03.2024, 19:12:56 ⏱️ 16 хв."
2164,2024-03-11 16:56:15+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Саваслейка

11.03.2024, 18:56"
2163,2024-03-07 16:17:29+00:00,"🟢 **Відбій повітряної тривоги!**

07.03.2024, 18:17:28 ⏱️ 21 хв."
2162,2024-03-07 15:55:53+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Саваслейка

07.03.2024, 17:55"
2161,2024-03-06 07:07:42+00:00,"🟢 **Відбій повітряної тривоги!**

06.03.2024, 09:07:39 ⏱️ 22 хв."
2160,2024-03-06 06:45:04+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К 

06.03.2024, 08:44"
2159,2024-03-06 00:22:32+00:00,"🟢 **Відбій повітряної тривоги!**

06.03.2024, 02:22:26 ⏱️ 54 хв."
2158,2024-03-05 23:51:19+00:00,Наразі 🛵 дирчик ніяк не визначиться: лишатись у тернопільській чи летіти у франківську або львівську.
2157,2024-03-05 23:28:01+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА 🛵

06.03.2024, 01:27"
2156,2024-02-26 11:26:44+00:00,"🟢 **Відбій повітряної тривоги!**

26.02.2024, 13:26:37 ⏱️ 45 хв."
2155,2024-02-26 10:40:54+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К

26.02.2024, 12:40:48"
2154,2024-02-21 11:21:59+00:00,"🟢 **Відбій повітряної тривоги!**

21.02.2024, 13:21:44 ⏱️ 1 год. 7 хв."
2153,2024-02-21 10:14:05+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Саваслейка 

21.02.2024, 12:13"
2152,2024-02-19 11:27:36+00:00,"🟢 **Відбій повітряної тривоги!**

19.02.2024, 13:27:24 ⏱️ 1 год. 22 хв."
2151,2024-02-19 10:04:57+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К ае Саваслейка 
+ загроза балістичного озброєння для центральних та східних областей!

19.02.2024, 12:04"
2150,2024-02-16 13:38:06+00:00,"🟢 **Відбій повітряної тривоги!**

16.02.2024, 15:37:56 ⏱️ 32 хв."
2149,2024-02-16 13:36:43+00:00,"Тривога оголошена у всіх областях України через небезпеку застосування балістичного озброєння.

Хороша новина для Львівщини: загроза не з території білорусі.

Погана новина: у вчорашній атакі було застосовано невстановлений тип балістичних ракет (ймовірно, північнокорейський аналог Іскандера - KN-23) з наразі невідомою максимальною дальністю ураження."
2148,2024-02-16 13:06:25+00:00,Віднесіться серйозно до небезпеки!
2147,2024-02-16 13:05:43+00:00,"🔴 **Повітряна тривога❗️**
Загроза балістики

16.02.2024, 15:05"
2146,2024-02-15 10:04:08+00:00,"🟢 **Відбій повітряної тривоги!**

15.02.2024, 12:04:03 ⏱️ 1 год. 9 хв."
2145,2024-02-15 08:55:02+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

15.02.2024, 10:54"
2144,2024-02-15 05:53:46+00:00,
2143,2024-02-15 05:53:46+00:00,"За попередньою інформацією, на наш регіон летіло понад 10 ракет. ППО добре відпрацювали цю атаку, але все ж маємо одне попадання у об’єкт інфраструктури.

Вибуховою хвилею вибило вікна у житлових будинках на вулиці Науковій, також зачепило школу На місці працюють оперативні служби. Встановлюємо наслідки атаки.

Автобуси тимчасово курсуватимуть по вулиці Володимира Великого. Трамвай їздить без змін."
2142,2024-02-15 05:52:50+00:00,"**Наукову вулицю у Львові тимчасово перекрили для руху транспорту. Врахуйте це, коли будете планувати свій маршрут.**"
2140,2024-02-15 05:10:04+00:00,"🟢 **Відбій повітряної тривоги!**

15.02.2024, 07:10:02 ⏱️ 2 год. 8 хв."
2139,2024-02-15 05:08:52+00:00,"🍀Ймовірно, незабаром буде оголошено ВІДБІЙ."
2138,2024-02-15 04:58:47+00:00,"Місто поки чисто. Небезпека триває. КР маневрують Львівщиною, сусідньою Тернопільщиною та Франківщиною."
2137,2024-02-15 04:36:14+00:00,Львів. Дуже гучно. Нічого не знімаємо. Ніде не викладаємо. Працює ППО.
2136,2024-02-15 04:35:31+00:00,‼️‼️‼️
2135,2024-02-15 04:30:50+00:00,⚠️ Львів терміново в укриття!!!
2134,2024-02-15 04:25:28+00:00,⚠️Крилаті ракети у повітряному просторі Львівщини!
2133,2024-02-15 03:45:22+00:00,Ракета на Вінниччині курсом на захід.
2132,2024-02-15 03:42:31+00:00,"Станом на зараз: перші ракети з ТУ-95мс увійшли через Сумську область та летять курсом на Чернігівську / Київську області.

Калібри з Черкаської також прямують у напрямку  столиці."
2131,2024-02-15 03:13:43+00:00,"Тривогу оголошено через загрозу комбінованої атаки крилатими ракетами типу Х-101/555/55 з літаків стратегічної авіації Ту-95МС, а також ракет типу Калібр з акваторії Чорного моря."
2130,2024-02-15 03:01:17+00:00,"🔴 **Повітряна тривога❗️**
Загроза масованої атаки Ту-95МС

15.02.2024, 05:01"
2129,2024-02-14 11:54:12+00:00,"🟢 **Відбій повітряної тривоги!**

14.02.2024, 13:54:06 ⏱️ 34 хв."
2128,2024-02-14 11:19:53+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

14.02.2024, 13:19"
2127,2024-02-09 11:57:08+00:00,"Сьогодні спостерігаємо нетипову активність стратегічної авіації ворога. Ближче до вечора буде зрозуміло чи несе безпосередню небезпеку для Львівщини. 

Плануючи час, майте на увазі."
2126,2024-02-09 10:58:52+00:00,"🟢 **Відбій повітряної тривоги!**

09.02.2024, 12:58:46 ⏱️ 1 год. 36 хв."
2125,2024-02-09 09:22:56+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае ""Моздок"".

09.02.2024, 11:22"
2124,2024-02-07 06:49:11+00:00,"🟢 **Відбій повітряної тривоги!**

07.02.2024, 08:49:05 ⏱️ 2 год. 49 хв."
2123,2024-02-07 05:41:59+00:00,Нова група ракет зайшла у повітряний простір України. Наразі незрозуміло чи становлять вони загрозу західним областям. Проте наголошуємо про необхідність перебувати в укриттях до оголошення офіційного сигналу.
2122,2024-02-07 05:35:38+00:00,"Важко тягнуться хвилини очікування, поки мине небезпека. Сподіваємося, ще недовго і у __Дрогобиччині__ поставлять крапку у цій екскурсії районами Львівщини."
2121,2024-02-07 05:13:44+00:00,Ракета змінила курс у напрямку Львова!
2120,2024-02-07 05:13:04+00:00,Самбір - в Укриття!
2118,2024-02-07 04:56:15+00:00,⚠️ Ракетна небезпека для Львова та області!
2117,2024-02-07 04:51:56+00:00,"Кілька груп крилатих ракети у повітряному просторі західних областей! Маневрують у напрямках Тернопіль, Рівне, Івана-Франківськ."
2116,2024-02-07 04:01:35+00:00,"Перша група крилатих ракет в Сумській області, в напрямку Полтавщини."
2115,2024-02-07 03:59:41+00:00,"🔴 **Повітряна тривога❗️**
Загроза масованої ракетної атаки!!!

07.02.2024, 05:59"
2114,2024-02-07 00:17:51+00:00,⚠️ Існує ймовірність масованої ракетної атаки із застосуванням  стратегічної авіації ворога Ту-95МС ближче до ранку.
2113,2024-02-07 00:17:51+00:00,"Рекомендуємо поставити смартфон та інші гаджети на зарядку, подбати про запас води. 
Ранок, починаючи з 5:30, може бути напруженим."
2112,2024-02-03 11:16:10+00:00,"🟢 **Відбій повітряної тривоги!**

03.02.2024, 13:16:06 ⏱️ 20 хв."
2111,2024-02-03 10:56:05+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

03.02.2024, 12:56"
2110,2024-02-03 10:17:15+00:00,"🟢 **Відбій повітряної тривоги!**

03.02.2024, 12:17:13 ⏱️ 36 хв."
2109,2024-02-03 09:40:43+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Моздок

03.02.2024, 11:40"
2108,2024-01-31 14:40:31+00:00,"🟢 **Відбій повітряної тривоги!**

31.01.2024, 16:40:29 ⏱️ 1 год. 25 хв."
2107,2024-01-31 13:15:00+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт х6 бортів МіГ-31К ае Саваслейка

31.01.2024, 15:14"
2106,2024-01-31 10:40:04+00:00,"🟢 **Відбій повітряної тривоги!**

31.01.2024, 12:39:57 ⏱️ 31 хв."
2105,2024-01-31 10:08:06+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

31.01.2024, 12:08:05"
2104,2024-01-30 10:42:22+00:00,"🟢 **Відбій повітряної тривоги!**

30.01.2024, 12:42:02 ⏱️ 26 хв."
2103,2024-01-30 10:16:01+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

30.01.2024, 12:15:56"
2102,2024-01-26 12:25:38+00:00,"🟢 **Відбій повітряної тривоги!**

26.01.2024, 14:25:37 ⏱️ 56 хв."
2101,2024-01-26 11:29:36+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К x2 ае Саваслейка

26.01.2024, 13:29:32"
2100,2024-01-24 11:58:14+00:00,"🟢 **Відбій повітряної тривоги!**

24.01.2024, 13:58:04 ⏱️ 2 год. 16 хв."
2099,2024-01-24 09:42:14+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К

24.01.2024, 11:42"
2098,2024-01-23 15:42:42+00:00,"🟢 **Відбій повітряної тривоги!**

23.01.2024, 17:42:37 ⏱️ 2 год. 52 хв."
2097,2024-01-23 15:15:44+00:00,"⚠УВАГА
🛫 Зафіксовано зліт ще одного МіГ-31К з аеродрому Саваслейка Нижньогородської області.
Ракетна небезпека для всієї території України залишається!"
2096,2024-01-23 12:49:46+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

23.01.2024, 14:49"
2095,2024-01-23 06:15:07+00:00,"🟢 **Відбій повітряної тривоги!**

23.01.2024, 08:15:01 ⏱️ 2 год. 9 хв."
2094,2024-01-23 04:05:48+00:00,"🔴 **Повітряна тривога❗️**
✈ Ракетна небезпека 
12х Ту-95МС, пуски з Каспійського напрямку

23.01.2024, 06:05"
2093,2024-01-22 13:33:16+00:00,"🟢 **Відбій повітряної тривоги!**

22.01.2024, 15:32:52 ⏱️ 34 хв."
2092,2024-01-22 12:59:01+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

22.01.2024, 14:58"
2091,2024-01-22 11:28:20+00:00,"🟢 **Відбій повітряної тривоги!**

22.01.2024, 13:28:11 ⏱️ 1 год. 19 хв."
2090,2024-01-22 10:08:57+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт МіГ-31К ае Саваслейка

22.01.2024, 12:08"
2089,2024-01-21 11:05:28+00:00,"🟢 **Відбій повітряної тривоги!**

21.01.2024, 13:05:25 ⏱️ 7 хв."
2088,2024-01-21 10:58:25+00:00,"🔴 **Повітряна тривога❗️**


21.01.2024, 12:58:16"
2087,2024-01-20 10:46:24+00:00,"🟢 **Відбій повітряної тривоги!**

20.01.2024, 12:46:22 ⏱️ 29 хв."
2086,2024-01-20 10:16:34+00:00,"🔴 **Повітряна тривога❗️**
 ✈️ Зліт МіГ-31К

20.01.2024, 12:16:26"
2085,2024-01-18 11:18:29+00:00,"🟢 **Відбій повітряної тривоги!**

18.01.2024, 13:18:21 ⏱️ 1 год. 34 хв."
2084,2024-01-18 09:44:22+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К

18.01.2024, 11:44"
2083,2024-01-18 07:13:14+00:00,"🟢 **Відбій повітряної тривоги!**

18.01.2024, 09:13:05 ⏱️ 25 хв."
2082,2024-01-18 06:47:59+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К

18.01.2024, 08:47"
2081,2024-01-17 10:10:05+00:00,"🟢 **Відбій повітряної тривоги!**

17.01.2024, 12:09:54 ⏱️ 1 год. 39 хв."
2080,2024-01-17 08:30:03+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К

17.01.2024, 10:30"
2079,2024-01-16 09:57:20+00:00,"🟢 **Відбій повітряної тривоги!**

16.01.2024, 11:57:18 ⏱️ 1 год. 19 хв."
2078,2024-01-16 08:38:08+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К (Кинджал) Моздок

16.01.2024, 10:38"
2077,2024-01-14 10:57:21+00:00,"🟢 **Відбій повітряної тривоги!**

14.01.2024, 12:57:11 ⏱️ 25 хв."
2076,2024-01-14 10:31:43+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К (Кинджал)

14.01.2024, 12:31"
2075,2024-01-13 11:13:52+00:00,"🟢 **Відбій повітряної тривоги!**

13.01.2024, 13:13:42 ⏱️ 1 год. 20 хв."
2074,2024-01-13 09:53:08+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К (Кинджал)

13.01.2024, 11:53"
2073,2024-01-13 06:23:29+00:00,"🟢 **Відбій повітряної тривоги!**

13.01.2024, 08:23:22 ⏱️ 1 год. 50 хв."
2072,2024-01-13 06:05:48+00:00,На Львівщині чисто. Очікуємо оголошення відбою.
2071,2024-01-13 05:56:56+00:00,Івано-Франківськ!
2070,2024-01-13 05:53:13+00:00,"Маневрують на перехресті Львівської, Тернопільської та Івано-Франківської областей!"
2069,2024-01-13 05:45:15+00:00,Львів в укриття!
2068,2024-01-13 05:44:30+00:00,Крилата ракета в напрямку Львівщини!
2067,2024-01-13 05:35:24+00:00,"Крилаті ракети у Волинській, Тернопільській та Рівненській областях!"
2066,2024-01-13 05:32:51+00:00,Рівне  2 Кинжали в вашому напрямку!
2065,2024-01-13 05:31:27+00:00,"КР → Волинська. Луцьк!
Хмельницька, __Рівненська__, Волинська області!
Пуски ""Кинджалів"" у напрямку Києва!"
2064,2024-01-13 05:20:25+00:00,"Кілька груп крилатих ракет  → Рівненщину.
✈️ зліт ще 2х МіГ-31К."
2063,2024-01-13 05:04:20+00:00,Кілька крилатих ракет прямують у бік Вінницької та Житомирської областей!
2062,2024-01-13 04:52:26+00:00,"Перша група КР у повітряному просторі центральних областей (Черкащина, Кропивниччина, Полтавщина, Дніпровщина)"
2061,2024-01-13 04:46:54+00:00,"⚠️ Масована ракетна атака. 
✈️ зліт  МіГ-31К ае Саваслейка. 
Також у повітрі Каспій-Волгодонського регіону 13× бортів Ту-95МС.  Приблизно годину тому здійснено пуски ракет типу Х-101/555/55 з 6х Ту-95МС."
2059,2024-01-13 04:33:17+00:00,"🔴 **Повітряна тривога❗️**
Ракетна небезпека

13.01.2024, 06:33"
2058,2024-01-11 12:46:59+00:00,"🟢 **Відбій повітряної тривоги!**

11.01.2024, 14:46:53 ⏱️ 1 год. 15 хв."
2057,2024-01-11 11:35:35+00:00,"Тривога може бути тривалою, оскільки також злетів ІЛ-78, призначений для дозаправки у повітрі військових літаків."
2056,2024-01-11 11:31:48+00:00,"🔴 **Повітряна тривога❗️**
✈️ зліт МіГ-31К з ае Моздок

11.01.2024, 13:31"
2055,2024-01-10 06:50:51+00:00,"🟢 **Відбій повітряної тривоги!**

10.01.2024, 08:50:43 ⏱️ 50 хв."
2054,2024-01-10 06:00:32+00:00,"🔴 **Повітряна тривога❗️**
✈️ Зліт кількох МіГ-31К ае Саваслейка

10.01.2024, 08:00"
2053,2024-01-10 05:59:40+00:00,⚠️ Висока ймовірність оголошення Повітряної тривоги у Львові та області впродовж наступних 5 хв.
2052,2024-01-08 11:46:56+00:00,"⚡️ЗНИЩЕНО ВІСІМНАДЦЯТЬ КРИЛАТИХ РАКЕТ ТА ВІСІМ «ШАХЕДІВ»
➖➖➖➖➖➖➖➖➖
У ніч на 8 січня 2024 року противник завдав масованого удару по Україні, застосувавши крилаті, авіаційні, балістичні, зенітні керовані ракети та ударні БпЛА.
 
Усього зафіксовано 59 засобів повітряного нападу противника:
⚠️ 8 ударних БпЛА типу “Shahed-136/131” з району Приморсько-Ахтарськ – рф.;
❗ 7 зенітних керованих ракет С-300/С-400 з Бєлгородської обл. – рф.;
❗ 4 аеробалістичні ракети Х-47М2 «Кинджал» з чотирьох літаків МіГ-31К (район пуску – Рязань, Тамбов);
❗ 24 крилаті ракети Х-101/Х-555/Х-55 із 11 стратегічних бомбардувальників Ту-95МС (район пусків – Енгельс – рф.);
❗ 8 крилатих ракет Х-22 із бомбардувальників Ту-22М3 з Бєлгородської обл. – рф.;
❗ 6 балістичних ракет «Іскандер-М» із районів Джанкой, Чауда – Крим;
❗ 2 керовані авіаційні ракети Х-31П з літаків тактичної авіації (район пусків – Бєлгородська область).

Атаковано об’єкти критичної інфраструктури, промислові цивільні та військові об’єкти. Про наслідки та постраждалих повідомлять на місцях військові адміністрації.

Цього разу ворог атакував різні регіони України. Зокрема, ракети, що летять по балістичній траєкторії, спрямовано по Харківській, Дніпропетровській, Запорізькій та Хмельницькій областях.

💥 У підсумку захисники неба знищили:

⚠️ 8 ударних БпЛА “Shahed-136/131”;
❗ 18 крилатих ракет Х-101/Х-555/Х-55.

Варто додати, що не всі ворожі ракети, які не вдалось збити, досягли своїх цілей.

✊Тримаймо небо!
🇺🇦 Разом – до перемоги!"
2051,2024-01-08 06:24:58+00:00,"🟢 **Відбій повітряної тривоги!**

08.01.2024, 08:24:48 ⏱️ 2 год. 4 хв."
2049,2024-01-08 05:54:47+00:00,Перші КР закінчились. Очікується пуск другої хвилі. Наразі чисто.
2048,2024-01-08 05:38:50+00:00,Ракета через Івано-Франківську область - в напрямку Львівщини!
2047,2024-01-08 05:23:48+00:00,"Схоже, перша хвиля КР завершується. На Львівщині наразі тихо."
2046,2024-01-08 05:12:52+00:00,"Зліт четвертого МіГ-31К. 
КР з Львівщини повернули назад у сторону Хмельниччини."
2045,2024-01-08 05:02:20+00:00,Тернопільська → Львівська область !!!
2044,2024-01-08 04:59:58+00:00,"1. Хмельниччина - в західному напрямку! Загроза для Тернопільської області!

2. Черкащина - Вінниччина - в південно-західному напрямку!

+ Зафіксовано пуски ракет із Ту-22м3!"
2043,2024-01-08 04:53:41+00:00,"Перша група крилатих ракет Х-101 вже у Хмельницькій області! 
Зафіксовано зліт ще одного МіГ-31К з ае Саваслейка, можливий повторний пуск ракети Х-47М2 ""Кинджал""."
2042,2024-01-08 04:29:30+00:00,Зафіксовано зліт МіГ-31К з аеродрому Саваслейка Нижньогородської області.
2041,2024-01-08 04:20:37+00:00,Підтверджено пуски крилатих ракет з району акваторії Каспійського моря!
2040,2024-01-08 04:20:26+00:00,"🔴 **Повітряна тривога❗️**
Здійснено пуски ракет типу Х-101/555/55 з Ту-95 з Каспійського напрямку.

08.01.2024, 06:20:21"
2039,2024-01-08 03:52:21+00:00,"⚠️Спостерігається значна активність  стратегічної авіації ворога (Ту-95МС).

У найближчі години може відбутись масована ракетна атака. 

Рекомендуємо подбати про зарядку гаджетів, воду, теплі речі для укриття."
2038,2024-01-07 09:04:47+00:00,"🟢 **Відбій повітряної тривоги!**

07.01.2024, 11:04:36 ⏱️ 1 год. 10 хв."
2037,2024-01-07 07:54:23+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА

07.01.2024, 09:54:21"
2036,2024-01-06 09:31:37+00:00,"🟢 **Відбій повітряної тривоги!**

06.01.2024, 11:31:37 ⏱️ 2 год. 6 хв."
2035,2024-01-06 07:24:47+00:00,"🔴 **Повітряна тривога❗️**
Загроза ударних БпЛА

06.01.2024, 09:24:46"
2034,2024-01-02 09:31:37+00:00,"2 СІЧНЯ ЗНИЩЕНО 72 ПОВІТРЯНІ ЦІЛІ

У ніч на 2 січня 2024 року ворог повторив масовану атаку засобами повітряного нападу різних типів, як це було кілька днів тому – 29 грудня 2023 року.

Атаковано об’єкти критичної інфраструктури, промислові, цивільні та військові об’єкти. Основний напрямок удару – столиця України!

У першій хвилі атакували «шахедами» з південно-східного напрямку, із подальшим рухом по різних регіонах України. Усі 35 ударних БпЛА «Shahed-136/131» було знищено протиповітряною обороною, про що повідомлялось раніше.

Уранці ворог застосував стратегічну авіацію – бомбардувальники Ту-95МС. 16 літаків вийшли на рубежі пуску близько 6.00 і запустили не менше 70 крилатих ракет повітряного базування Х-101/Х-555/Х-55.

Із 07.30 було зафіксовано пуски десяти аеробалістичних ракет Х-47М2 «Кинджал» із винищувачів МіГ-31К. 

Також противник атакував із моря трьома крилатими ракетами «Калібр», а з півночі – 12-ма ракетами, які летіли по балістичній траєкторії типу Іскандер-М/С-300/С-400.

Із літаків тактичної авіації Су-35 застосовано чотири протирадіолокаційні ракети Х-31П.

За попередніми результатами противник застосував 99 засобів повітряного нападу: ракети різних типів.

Силами та засобами Повітряних Сил, у взаємодії із підрозділами Сил оборони України, знищено 72  повітряні цілі:

- 10 аеробалістичних ракет Х-47М2 «Кинджал»;
- 59 крилатих ракет Х-101/Х-555/Х-55;
- 3 крилаті ракети «Калібр».

Тримаймо небо!
Разом – до перемоги!"
2033,2024-01-02 07:45:46+00:00,"🟢 **Відбій повітряної тривоги!**

02.01.2024, 09:45:43 ⏱️ 3 год. 22 хв."
2032,2024-01-02 06:05:19+00:00,"Молимось за Київ 🙏🏻
Перша хвиля КР ліквідовано! здебільшого на Київщині.
Рештки «Кинджалів» утилізують у столиці."
2031,2024-01-02 05:50:42+00:00,"‼️Можливі повторні пуски аеробалістичних ракет Х-47М2 ""Кинджал"".
В повітрі 9 МіГ-31К ПКС рф.
Перебувайте в укриттях!"
2030,2024-01-02 05:34:48+00:00,"Наразі над західними областями чисто. Проте варто розуміти, що ситуація може швидко змінюватись. 

✈️ Додатково відбулися зльоти кількох бортів МіГ-31К. 

Виглядає на те, що сьогодні відбувається одна з найбільш масових ракетних атак."
